"occupation_id","prior_key","source_id","source_role","prior_score","prior_type","confidence","promotion_status","notes"
"occ_11_1021_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.7692","benchmark_percentile","0.6500","benchmark_only","raw_score=26.000000|group=occupation_exposure"
"occ_11_1021_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.8462","benchmark_percentile","0.6500","benchmark_only","raw_score=50.000000|group=occupation_exposure"
"occ_13_1041_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.0769","benchmark_percentile","0.6500","benchmark_only","raw_score=0.698121|group=occupation_exposure"
"occ_13_1041_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.3729","benchmark_bundle","0.9300","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1041_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.7500","benchmark_percentile","0.6500","benchmark_only","raw_score=0.454545|group=occupation_exposure"
"occ_13_1041_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.7500","benchmark_percentile","0.6500","benchmark_only","raw_score=0.681818|group=occupation_exposure"
"occ_13_1041_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2500","benchmark_percentile","0.6500","benchmark_only","raw_score=0.909091|group=occupation_exposure"
"occ_13_1041_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.8438","benchmark_percentile","0.6500","benchmark_only","raw_score=0.454545|group=occupation_exposure"
"occ_13_1041_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.6562","benchmark_percentile","0.6500","benchmark_only","raw_score=0.613636|group=occupation_exposure"
"occ_13_1041_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2812","benchmark_percentile","0.6500","benchmark_only","raw_score=0.772727|group=occupation_exposure"
"occ_13_1041_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.5460","adaptation_support","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.66|job_zone=4|labor_resilience=0.37"
"occ_13_1041_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.4040","live_augmentation","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.66|job_zone=4|labor_resilience=0.37"
"occ_13_1041_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.3040","live_automation","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.66|job_zone=4|labor_resilience=0.37"
"occ_13_1041_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2940","live_exposure","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.66|job_zone=4|labor_resilience=0.37"
"occ_13_1041_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","0.0769","benchmark_percentile","0.6500","benchmark_only","raw_score=0.571821|group=occupation_exposure"
"occ_13_1041_00","sml","src_brynjolfsson_mitchell_rock_2018","benchmark_occupation_prior","0.1538","benchmark_percentile","0.6500","benchmark_only","raw_score=2.838973|group=occupation_exposure"
"occ_13_1041_00","webb_ai","src_webb_2020","benchmark_occupation_prior","0.3462","benchmark_percentile","0.6500","benchmark_only","raw_score=42.000000|group=occupation_exposure"
"occ_13_1041_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.6538","benchmark_percentile","0.6500","benchmark_only","raw_score=22.000000|group=occupation_exposure"
"occ_13_1041_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.2692","benchmark_percentile","0.6500","benchmark_only","raw_score=17.000000|group=occupation_exposure"
"occ_13_1071_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.7692","benchmark_percentile","0.6500","benchmark_only","raw_score=1.360050|group=occupation_exposure"
"occ_13_1071_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.5186","benchmark_bundle","0.9300","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1071_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.5625","benchmark_percentile","0.6500","benchmark_only","raw_score=0.333333|group=occupation_exposure"
"occ_13_1071_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.6250","benchmark_percentile","0.6500","benchmark_only","raw_score=0.644444|group=occupation_exposure"
"occ_13_1071_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.5625","benchmark_percentile","0.6500","benchmark_only","raw_score=0.955556|group=occupation_exposure"
"occ_13_1071_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.7188","benchmark_percentile","0.6500","benchmark_only","raw_score=0.377778|group=occupation_exposure"
"occ_13_1071_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.5625","benchmark_percentile","0.6500","benchmark_only","raw_score=0.588889|group=occupation_exposure"
"occ_13_1071_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.3750","benchmark_percentile","0.6500","benchmark_only","raw_score=0.800000|group=occupation_exposure"
"occ_13_1071_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.5940","adaptation_support","0.7100","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.95|job_zone=4|labor_resilience=0.40"
"occ_13_1071_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1860","live_augmentation","0.7100","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.95|job_zone=4|labor_resilience=0.40"
"occ_13_1071_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.3080","live_automation","0.7100","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.95|job_zone=4|labor_resilience=0.40"
"occ_13_1071_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1930","live_exposure","0.7100","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.95|job_zone=4|labor_resilience=0.40"
"occ_13_1071_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","1.0000","benchmark_percentile","0.6500","benchmark_only","raw_score=1.557472|group=occupation_exposure"
"occ_13_1071_00","sml","src_brynjolfsson_mitchell_rock_2018","benchmark_occupation_prior","0.4615","benchmark_percentile","0.6500","benchmark_only","raw_score=2.903980|group=occupation_exposure"
"occ_13_1071_00","webb_ai","src_webb_2020","benchmark_occupation_prior","0.4231","benchmark_percentile","0.6500","benchmark_only","raw_score=44.000000|group=occupation_exposure"
"occ_13_1071_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.1538","benchmark_percentile","0.6500","benchmark_only","raw_score=6.000000|group=occupation_exposure"
"occ_13_1071_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.1538","benchmark_percentile","0.6500","benchmark_only","raw_score=10.000000|group=occupation_exposure"
"occ_13_1081_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.6923","benchmark_percentile","0.6500","benchmark_only","raw_score=1.297303|group=occupation_exposure"
"occ_13_1081_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.5114","benchmark_bundle","0.9300","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1081_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.1875","benchmark_percentile","0.6500","benchmark_only","raw_score=0.090909|group=occupation_exposure"
"occ_13_1081_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2188","benchmark_percentile","0.6500","benchmark_only","raw_score=0.500000|group=occupation_exposure"
"occ_13_1081_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2812","benchmark_percentile","0.6500","benchmark_only","raw_score=0.909091|group=occupation_exposure"
"occ_13_1081_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2812","benchmark_percentile","0.6500","benchmark_only","raw_score=0.181818|group=occupation_exposure"
"occ_13_1081_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2188","benchmark_percentile","0.6500","benchmark_only","raw_score=0.454545|group=occupation_exposure"
"occ_13_1081_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.1250","benchmark_percentile","0.6500","benchmark_only","raw_score=0.727273|group=occupation_exposure"
"occ_13_1081_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.6250","adaptation_support","0.5400","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.86|job_zone=4|labor_resilience=0.53"
"occ_13_1081_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1610","live_augmentation","0.5400","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.86|job_zone=4|labor_resilience=0.53"
"occ_13_1081_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1240","live_automation","0.5400","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.86|job_zone=4|labor_resilience=0.53"
"occ_13_1081_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1410","live_exposure","0.5400","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.86|job_zone=4|labor_resilience=0.53"
"occ_13_1081_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","0.3846","benchmark_percentile","0.6500","benchmark_only","raw_score=1.081353|group=occupation_exposure"
"occ_13_1081_00","sml","src_brynjolfsson_mitchell_rock_2018","benchmark_occupation_prior","0.4231","benchmark_percentile","0.6500","benchmark_only","raw_score=2.887724|group=occupation_exposure"
"occ_13_1081_00","webb_ai","src_webb_2020","benchmark_occupation_prior","0.8846","benchmark_percentile","0.6500","benchmark_only","raw_score=83.000000|group=occupation_exposure"
"occ_13_1081_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.5000","benchmark_percentile","0.6500","benchmark_only","raw_score=19.000000|group=occupation_exposure"
"occ_13_1081_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.7692","benchmark_percentile","0.6500","benchmark_only","raw_score=50.000000|group=occupation_exposure"
"occ_13_1082_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.2031","benchmark_bundle","0.5700","benchmark_only","benchmark_only|aioe=false|lm_aioe=false|webb_ai=false|webb_robot=false|webb_software=false|sml=false|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1082_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2500","benchmark_percentile","0.6500","benchmark_only","raw_score=0.100000|group=occupation_exposure"
"occ_13_1082_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.3125","benchmark_percentile","0.6500","benchmark_only","raw_score=0.550000|group=occupation_exposure"
"occ_13_1082_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.7188","benchmark_percentile","0.6500","benchmark_only","raw_score=1.000000|group=occupation_exposure"
"occ_13_1082_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.0625","benchmark_percentile","0.6500","benchmark_only","raw_score=0.050000|group=occupation_exposure"
"occ_13_1082_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.0938","benchmark_percentile","0.6500","benchmark_only","raw_score=0.400000|group=occupation_exposure"
"occ_13_1082_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.1562","benchmark_percentile","0.6500","benchmark_only","raw_score=0.750000|group=occupation_exposure"
"occ_13_1082_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.6040","adaptation_support","0.6300","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.44|job_zone=4|labor_resilience=0.43"
"occ_13_1082_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.4560","live_augmentation","0.6300","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.44|job_zone=4|labor_resilience=0.43"
"occ_13_1082_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2760","live_automation","0.6300","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.44|job_zone=4|labor_resilience=0.43"
"occ_13_1082_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.4130","live_exposure","0.6300","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.44|job_zone=4|labor_resilience=0.43"
"occ_13_1111_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.9615","benchmark_percentile","0.6500","benchmark_only","raw_score=1.432417|group=occupation_exposure"
"occ_13_1111_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.5487","benchmark_bundle","0.9300","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1111_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2188","benchmark_percentile","0.6500","benchmark_only","raw_score=0.095238|group=occupation_exposure"
"occ_13_1111_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.0000","benchmark_percentile","0.6500","benchmark_only","raw_score=0.404762|group=occupation_exposure"
"occ_13_1111_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.0000","benchmark_percentile","0.6500","benchmark_only","raw_score=0.714286|group=occupation_exposure"
"occ_13_1111_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.3438","benchmark_percentile","0.6500","benchmark_only","raw_score=0.190476|group=occupation_exposure"
"occ_13_1111_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.3125","benchmark_percentile","0.6500","benchmark_only","raw_score=0.500000|group=occupation_exposure"
"occ_13_1111_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.4375","benchmark_percentile","0.6500","benchmark_only","raw_score=0.809524|group=occupation_exposure"
"occ_13_1111_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.6790","adaptation_support","0.7500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=1.00|job_zone=4|labor_resilience=0.49"
"occ_13_1111_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2290","live_augmentation","0.7500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=1.00|job_zone=4|labor_resilience=0.49"
"occ_13_1111_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2600","live_automation","0.7500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=1.00|job_zone=4|labor_resilience=0.49"
"occ_13_1111_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1940","live_exposure","0.7500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=1.00|job_zone=4|labor_resilience=0.49"
"occ_13_1111_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","0.9615","benchmark_percentile","0.6500","benchmark_only","raw_score=1.547557|group=occupation_exposure"
"occ_13_1111_00","sml","src_brynjolfsson_mitchell_rock_2018","benchmark_occupation_prior","0.2692","benchmark_percentile","0.6500","benchmark_only","raw_score=2.869208|group=occupation_exposure"
"occ_13_1111_00","webb_ai","src_webb_2020","benchmark_occupation_prior","0.7692","benchmark_percentile","0.6500","benchmark_only","raw_score=80.000000|group=occupation_exposure"
"occ_13_1111_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.6923","benchmark_percentile","0.6500","benchmark_only","raw_score=25.000000|group=occupation_exposure"
"occ_13_1111_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.4231","benchmark_percentile","0.6500","benchmark_only","raw_score=33.000000|group=occupation_exposure"
"occ_13_1151_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.5769","benchmark_percentile","0.6500","benchmark_only","raw_score=1.198409|group=occupation_exposure"
"occ_13_1151_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.4489","benchmark_bundle","0.9300","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1151_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.2812","benchmark_percentile","0.6500","benchmark_only","raw_score=0.105263|group=occupation_exposure"
"occ_13_1151_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.3438","benchmark_percentile","0.6500","benchmark_only","raw_score=0.552632|group=occupation_exposure"
"occ_13_1151_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.6875","benchmark_percentile","0.6500","benchmark_only","raw_score=1.000000|group=occupation_exposure"
"occ_13_1151_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.7500","benchmark_percentile","0.6500","benchmark_only","raw_score=0.421053|group=occupation_exposure"
"occ_13_1151_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.5938","benchmark_percentile","0.6500","benchmark_only","raw_score=0.592105|group=occupation_exposure"
"occ_13_1151_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.1875","benchmark_percentile","0.6500","benchmark_only","raw_score=0.763158|group=occupation_exposure"
"occ_13_1151_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.6260","adaptation_support","0.5800","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.93|job_zone=4|labor_resilience=0.44"
"occ_13_1151_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1080","live_augmentation","0.5800","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.93|job_zone=4|labor_resilience=0.44"
"occ_13_1151_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2390","live_automation","0.5800","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.93|job_zone=4|labor_resilience=0.44"
"occ_13_1151_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1330","live_exposure","0.5800","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.93|job_zone=4|labor_resilience=0.44"
"occ_13_1151_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","0.7692","benchmark_percentile","0.6500","benchmark_only","raw_score=1.322911|group=occupation_exposure"
"occ_13_1151_00","sml","src_brynjolfsson_mitchell_rock_2018","benchmark_occupation_prior","0.6154","benchmark_percentile","0.6500","benchmark_only","raw_score=2.947224|group=occupation_exposure"
"occ_13_1151_00","webb_ai","src_webb_2020","benchmark_occupation_prior","0.4615","benchmark_percentile","0.6500","benchmark_only","raw_score=44.000000|group=occupation_exposure"
"occ_13_1151_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.1154","benchmark_percentile","0.6500","benchmark_only","raw_score=6.000000|group=occupation_exposure"
"occ_13_1151_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.1154","benchmark_percentile","0.6500","benchmark_only","raw_score=10.000000|group=occupation_exposure"
"occ_13_1161_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.9231","benchmark_percentile","0.6500","benchmark_only","raw_score=1.426757|group=occupation_exposure"
"occ_13_1161_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.6821","benchmark_bundle","0.9300","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=true|gpts_human_beta=true"
"occ_13_1161_00","gpts_dv_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.0938","benchmark_percentile","0.6500","benchmark_only","raw_score=0.000000|group=occupation_exposure"
"occ_13_1161_00","gpts_dv_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.1562","benchmark_percentile","0.6500","benchmark_only","raw_score=0.500000|group=occupation_exposure"
"occ_13_1161_00","gpts_dv_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.8125","benchmark_percentile","0.6500","benchmark_only","raw_score=1.000000|group=occupation_exposure"
"occ_13_1161_00","gpts_human_alpha","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.4375","benchmark_percentile","0.6500","benchmark_only","raw_score=0.230769|group=occupation_exposure"
"occ_13_1161_00","gpts_human_beta","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.5312","benchmark_percentile","0.6500","benchmark_only","raw_score=0.576923|group=occupation_exposure"
"occ_13_1161_00","gpts_human_gamma","src_openai_gpts_are_gpts_2023","benchmark_occupation_prior","0.7500","benchmark_percentile","0.6500","benchmark_only","raw_score=0.923077|group=occupation_exposure"
"occ_13_1161_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.6030","adaptation_support","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.89|job_zone=4|labor_resilience=0.42"
"occ_13_1161_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2950","live_augmentation","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.89|job_zone=4|labor_resilience=0.42"
"occ_13_1161_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.2360","live_automation","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.89|job_zone=4|labor_resilience=0.42"
"occ_13_1161_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1800","live_exposure","0.6500","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.89|job_zone=4|labor_resilience=0.42"
"occ_13_1161_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","0.8462","benchmark_percentile","0.6500","benchmark_only","raw_score=1.356259|group=occupation_exposure"
"occ_13_1161_00","sml","src_brynjolfsson_mitchell_rock_2018","benchmark_occupation_prior","0.5769","benchmark_percentile","0.6500","benchmark_only","raw_score=2.939134|group=occupation_exposure"
"occ_13_1161_00","webb_ai","src_webb_2020","benchmark_occupation_prior","0.9615","benchmark_percentile","0.6500","benchmark_only","raw_score=87.000000|group=occupation_exposure"
"occ_13_1161_00","webb_robot","src_webb_2020","benchmark_occupation_prior","0.7308","benchmark_percentile","0.6500","benchmark_only","raw_score=26.000000|group=occupation_exposure"
"occ_13_1161_00","webb_software","src_webb_2020","benchmark_occupation_prior","0.7308","benchmark_percentile","0.6500","benchmark_only","raw_score=49.000000|group=occupation_exposure"
"occ_13_1199_00","aioe","src_aioe_2023","benchmark_occupation_prior","0.3462","benchmark_percentile","0.6500","benchmark_only","raw_score=1.047687|group=occupation_exposure"
"occ_13_1199_00","benchmark_mean_percentile","src_benchmark_bundle_2026_03","benchmark_bundle","0.4295","benchmark_bundle","0.8100","benchmark_only","benchmark_only|aioe=true|lm_aioe=true|webb_ai=true|webb_robot=true|webb_software=true|sml=true|gpts_dv_beta=false|gpts_human_beta=false"
"occ_13_1199_00","live_adaptive_capacity","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.5650","adaptation_support","0.4700","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.00|job_zone=3|labor_resilience=0.39"
"occ_13_1199_00","live_augmentation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.7070","live_augmentation","0.4700","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.00|job_zone=3|labor_resilience=0.39"
"occ_13_1199_00","live_automation","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.1970","live_automation","0.4700","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.00|job_zone=3|labor_resilience=0.39"
"occ_13_1199_00","live_exposure","src_v2_launch_aggregate_2026_03","live_task_aggregate","0.6530","live_exposure","0.4700","active_live","derived_launch_aggregate|anthropic_cluster_coverage=0.00|job_zone=3|labor_resilience=0.39"
"occ_13_1199_00","lm_aioe","src_aioe_2023","benchmark_occupation_prior","0.2692","benchmark_percentile","0.6500","benchmark_only","raw_score=0.925030|group=occupation_exposure"
